block_number,block_timestamp_utc,transaction_index,transaction_hash,method,call_scope,outer_method,traced_token_method,trace_status,trace_token_call_count,trace_address,trace_from_address,tx_from_address,tx_to_address,transfer_log_count,classification,burn_log_count,burn_raw_value,nonburn_raw_value
8943703,2019-11-16 09:46:33 UTC,216,0xde8ab3c59f2e44282afe2272bbf517f52289d4d447c6fca17eb0bce508dcff0d,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943703,2019-11-16 09:46:33 UTC,217,0x018fc83878936223d5c0e3ae5023d853e99f1e7bfde5563559672583ed47a08b,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943703,2019-11-16 09:46:33 UTC,218,0x0cc95a2de47ae741cbf4665c7df10df53b9b98f2359a41b3b9d8bcb6ed60c6cf,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943708,2019-11-16 09:47:44 UTC,153,0x8eecb9a6c1b7f47616e7206493e397b406ccbf8c424b48f2c09739b2eab5a135,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943708,2019-11-16 09:47:44 UTC,154,0x098de4c2fbee873f5e9a9e433ab14cd3c210256aa16dcbc174ff0eff8862f675,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943710,2019-11-16 09:47:49 UTC,59,0xed25347f76cb0e2784fb8bec3532e5e9d64d4834adff25329c231cce9b01ceec,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943710,2019-11-16 09:47:49 UTC,60,0x4b901dc0addbffbf5c7451b2a50668b6424b10fc0cb28d34e53516a25353c563,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943710,2019-11-16 09:47:49 UTC,61,0xbfb1534c6307b86c93060ea90ba4b06f7d3d1f4a166ed14260b8f4fb3a147500,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943711,2019-11-16 09:47:55 UTC,114,0xe1a1b40a4b53bf07ad61f5bbc9eae5c81ff93fa386d40aece957c5c086fdd7b9,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943712,2019-11-16 09:48:08 UTC,116,0x7f58fbb7b2a57721454815bce9e308bd0432ffe2c76a9686cc4ef89ab5370210,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943712,2019-11-16 09:48:08 UTC,117,0x126dada055a67e3116b35d128d00c4facfd4311500b1edd3c1a51503e2817285,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943712,2019-11-16 09:48:08 UTC,118,0x8cad1108910abcf04987c76dba8dd152b7518f417c00d71a0f6318e871241811,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943712,2019-11-16 09:48:08 UTC,119,0x0a50d7de1a843b9b70405d4216f90fcc6d820ad1a7fc4292be6ad2f44a2b5f16,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943712,2019-11-16 09:48:08 UTC,120,0xdba83f0d136696ead2f53743e357db80b4655278c5926194fb641f40fd5300b8,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943713,2019-11-16 09:48:28 UTC,29,0xb80ebe6ea051bb4943821fda8d214c21306b94b0ecac6f5389a2a513d4bd4466,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943713,2019-11-16 09:48:28 UTC,30,0xff6b66d8a80caec1c0525b3c2e7cc8a7088583bc6b38e94cbabfe1e7a107bffc,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943715,2019-11-16 09:49:12 UTC,167,0xa4cbae3077dc2b8672d8fa99d32e83bb74915f2ef1afcde0a8aa5402eb266ed8,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943715,2019-11-16 09:49:12 UTC,168,0xe7d5d514019d1ca194a1b7ec29b552d42be0262bfe8f2983f1ad5e36c4754572,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943718,2019-11-16 09:49:42 UTC,42,0x85cda924859614e379569dd4d3a3898f04edd4588a183f6bc7293ccdac2aee09,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943718,2019-11-16 09:49:42 UTC,43,0x384d315feb133ff34109ec19df0a71371c07b94c178eaebc054e5b7662bbb226,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943718,2019-11-16 09:49:42 UTC,44,0x759417af7af9978a727b4e7be07a240bb7ed1fedd9b6c7623ea8132ed383a222,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943720,2019-11-16 09:49:53 UTC,47,0x964e6592e3351cd766938d1f0f171553e26bbf5cc656e1232e318fa662d18dd9,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943720,2019-11-16 09:49:53 UTC,48,0x23a28d16a7b051f08b2e4fea0d20f40195ad16eeaaac2031d455895d34be43c6,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943722,2019-11-16 09:50:06 UTC,129,0x496510dad2842d4d5e390129acb3b62f38bc06a7e20c35c76495bf8ea3897758,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943722,2019-11-16 09:50:06 UTC,130,0xe4e60d8e5db35afe21eeffa05073c17d4cea612b7f90a0f110153728d3a1d6a9,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943737,2019-11-16 09:54:19 UTC,69,0x9bfc0a64377d08d3887710a7c2839db7d4ac826b91ab4cd1640677ecefd5025a,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943737,2019-11-16 09:54:19 UTC,70,0x21d33c5651010e0fc79400bd09027a7fc8609da688c990c83287c8c7b8686bad,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943737,2019-11-16 09:54:19 UTC,71,0x793e378c9ebab62dfcf36c6b9c7c7161081b9e1dcc8d9928aeb34e5507ceb777,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943737,2019-11-16 09:54:19 UTC,72,0xc68a4d20b16edd09eb4791b39f832cf6baf452a285a9a0473b9b489fa4a79846,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943738,2019-11-16 09:54:30 UTC,163,0x7dd31e4f2f4dd32768ee45a55cf2e3f8693573dd3cdef00176145672d59b6070,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943738,2019-11-16 09:54:30 UTC,164,0x15defc80f2140efe3a88364f317e619403235c730ef3ab4968a9342250d73d97,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943738,2019-11-16 09:54:30 UTC,165,0x21a2e9f0c844d218f487d2c9cf2c2d68af5f7c7b9ec5d58b1961e0caaecb03dd,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943738,2019-11-16 09:54:30 UTC,166,0x9d2e9bd6365ecac7434cfe82a996bdfcef278bdfb5cc3337da78cfd74706e002,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943739,2019-11-16 09:54:41 UTC,24,0x02b412ed861617a5d9a23479e472f6f20030d645d6f967ee9a013b91304fc0a4,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943739,2019-11-16 09:54:41 UTC,25,0x9d81da2e3a66f558eb5461c4a16732780956b3d590b6bf0b65784e2b18d1b41d,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943742,2019-11-16 09:55:44 UTC,146,0xcc33c3a16b4c66669000d7321642712004392f7fadefb1b261e4779f57a07ebe,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943743,2019-11-16 09:55:49 UTC,113,0x0875e3774b548d17a4f4ae056301540b999ccf84e3ba08f484c9cce38da1bb56,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943743,2019-11-16 09:55:49 UTC,114,0xe19e278e4b33351b049a36f0487b5fc625e20eb95e16a1138beb80f6a01aa402,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943743,2019-11-16 09:55:49 UTC,115,0xd07b3eceeec345fe4728f11f9a9603d46bb0d43ff2ec185e38b84220e04b5504,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943745,2019-11-16 09:55:58 UTC,23,0x1b8123acfdce3e7620094bd4df3950617ecb9ad687e0e6c2acd4c59c861aa7fe,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943748,2019-11-16 09:56:29 UTC,96,0x22bd01aeab35ce128a677341550f34e2cf59d7843c22d5e9796a888eea080f94,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943751,2019-11-16 09:56:57 UTC,80,0xb1ac3aeb047ffdde079cce61451bc27eec2559ebe06f6f55c694a17e9604f216,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943751,2019-11-16 09:56:57 UTC,81,0x25d6fb4c952282e05adbf3af96cd10b023156f202bf0417ebc53a3d5ccd444ef,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943751,2019-11-16 09:56:57 UTC,82,0xa7c3acadfddbf8ea79c28c630bdc7c66758ee2a116a622817e5696e70f7afa0f,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943751,2019-11-16 09:56:57 UTC,83,0x28aa0bda84feed98dc0ed0695d8587aa94839b69b4bc579414f9f54f81d411ef,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943751,2019-11-16 09:56:57 UTC,84,0x6efbb1d8430f14f2b8cdc7152542c81a4860bc55e76031aef4bdfe37fef3facf,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943751,2019-11-16 09:56:57 UTC,85,0x09e3b49fbf1a73b2d4a6c177ae355943fc42ca48aa3f7701dc24dfed6f71d5a6,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943758,2019-11-16 09:58:40 UTC,188,0x13c9db5f7a1fe10fd045187fe5502e628ac1905c4173e060f2ffc9fe89caa322,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943766,2019-11-16 10:00:14 UTC,59,0xa7724842aa11e7e0eaf9da22bd99db6130f4ea72b6fda563a9263a22806763b2,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943766,2019-11-16 10:00:14 UTC,60,0x27b274aff55d4a43e0cfdb1af1b04a4e28b8d33f82ba5b9820544d339f07e407,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943768,2019-11-16 10:00:19 UTC,29,0x154591b2e5f92cb1f785bba98e90d00aa545302403bae1f311a76a52605513ab,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943768,2019-11-16 10:00:19 UTC,30,0x62e3fc6b2e16f2b688538fc4883048e3c4e83130e2b275ef415258ea94bd7932,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943768,2019-11-16 10:00:19 UTC,31,0xd50eb4a751b730a74626d736f54a6e89e3c1b6f6ef4d1e1c148fb84a845daa0d,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943770,2019-11-16 10:00:40 UTC,207,0xa6eb67bcff2848d5eb047bf4a8860de024c02f2619d4343adee6e88dba247e7d,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943770,2019-11-16 10:00:40 UTC,208,0x83122459720e6635d09dd75d306278f7756dfcf81555db1453ab8f0746d00a5b,"transfer(address,uint256)",direct_contract_call,"transfer(address,uint256)",,not_requested,,,,0x23d3808feaeb966f9c6c5ef326e1dd37686e5972,0xcf8335727b776d190f9d15a54e6b9b9348439eee,2,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
